m_sip1991_id,m_sip1991_sample,m_sip1991_sample_1,m_sip1991_sample_2,m_sip1991_sample_mn,m_sip1991_sample_md,m_sip1991_fid_1,m_sip1991_fid_2,m_sip1991_Y1_pystacked_1,m_sip1991_Y1_pystacked_2,m_sip1991_Y1_pystacked_L1_1,m_sip1991_Y1_pystacked_L1_2,m_sip1991_Y1_pystacked_L2_1,m_sip1991_Y1_pystacked_L2_2,m_sip1991_Y1_pystacked_L3_1,m_sip1991_Y1_pystacked_L3_2,m_sip1991_D1_pystacked_1,m_sip1991_D1_pystacked_2,m_sip1991_D1_pystacked_L1_1,m_sip1991_D1_pystacked_L1_2,m_sip1991_D1_pystacked_L2_1,m_sip1991_D1_pystacked_L2_2,m_sip1991_D1_pystacked_L3_1,m_sip1991_D1_pystacked_L3_2
6497,1,1,1,1,1,2,1,138515.640625,137507.5625,147874.21875,138034.171875,147469.125,136293.265625,133601.203125,125199.21875,.8550587892532349,.8443599343299866,.9074472784996033,.8545485734939575,.9019170999526978,.8451902866363525,.8324738740921021,.8438939452171326
6498,1,1,1,1,1,1,2,55780.5234375,47871.58203125,61143.8671875,68754.0859375,61576.3203125,68915.9921875,40622.00390625,41857.640625,.7515290975570679,.7321102619171143,.7476266622543335,.7440171837806702,.741150975227356,.7310441136360168,.7559154629707336,.7305288910865784
6499,1,1,1,1,1,2,1,20758.23828125,20714.734375,22214.861328125,20902.24609375,22441.119140625,21663.001953125,19993.326171875,16332.1015625,.4880709052085876,.4172669649124146,.4355323910713196,.4449556469917297,.431005448102951,.4407508075237274,.5136534571647644,.4040876030921936
6500,1,1,1,1,1,2,2,4630.62060546875,4333.98095703125,541.9193115234375,-2539.68212890625,614.3509521484375,-2534.974853515625,6777.7080078125,6313.52392578125,.5712841749191284,.5793335437774658,.4993947446346283,.5095487236976624,.4972895383834839,.5002526640892029,.6050986051559448,.6211537718772888
6501,1,1,1,1,1,1,2,11655.92578125,10264.552734375,11145.5517578125,7565.06494140625,11257.296875,7578.71435546875,13739.861328125,11041.9765625,.4419452846050262,.3543359339237213,.3680426180362701,.3601993918418884,.368391752243042,.3520577251911163,.4730328619480133,.3542260527610779
6502,1,1,1,1,1,2,2,41100.6796875,42309.921875,58958.17578125,51210.4921875,58869.44921875,51177.4765625,31723.224609375,39746.65234375,.7381904721260071,.7932701110839844,.8832563757896423,.8691893219947815,.8835601210594177,.8647329807281494,.6711047291755676,.7533317804336548
6503,1,1,1,1,1,2,1,5155.3408203125,9202.025390625,1225.072265625,9270.2421875,1041.360961914063,8399.892578125,7219.23095703125,7607.6162109375,.5693077445030212,.5048288702964783,.5642158389091492,.522085428237915,.5553503632545471,.5111290216445923,.5742407441139221,.5012931823730469
6504,1,1,1,1,1,2,2,16099.912109375,19133.71875,10618.767578125,9555.73046875,10546.0107421875,9609.9560546875,18978.208984375,21892.078125,.6951272487640381,.6691536903381348,.6854442954063416,.6431732177734375,.6801178455352783,.6200807690620422,.7011501789093018,.6922122836112976
6505,1,1,1,1,1,1,2,33753.8984375,35423.30859375,34025.88671875,31990.611328125,33410.046875,31842.455078125,34154.53515625,36411.88671875,.4915127158164978,.4869488775730133,.434121161699295,.434906542301178,.4309958517551422,.4238260984420776,.5170903205871582,.5197188854217529
6506,1,1,1,1,1,1,1,1134.660034179688,1459.02294921875,1600.982788085938,1540.469116210938,781.8761596679688,592.1651000976563,-323.8011779785156,-444.5854187011719,.5038741230964661,.4684592187404633,.4020552337169647,.4184501171112061,.4062303900718689,.4216177463531494,.5451434850692749,.494747132062912
6507,1,1,1,1,1,2,2,68854.2109375,63524.78125,69140.65625,64582.796875,69002.5546875,64342.19140625,68703.7890625,63220.08203125,.589225709438324,.5671796202659607,.5564870238304138,.5561171174049377,.5556379556655884,.5566988587379456,.60459303855896,.5730249881744385
6508,1,1,1,1,1,1,2,-1300.89892578125,1411.89599609375,-1745.28173828125,-280.9722595214844,-1123.698852539063,-157.3314666748047,80.63882446289063,1899.42431640625,.31249138712883,.2892577052116394,.3323667049407959,.2909481823444366,.3307185173034668,.2843545079231262,.3047876358032227,.2908459603786469
6509,1,1,1,1,1,1,1,6188.775390625,7409.06494140625,5767.82568359375,7401.3017578125,6749.07080078125,7982.47998046875,7778.07421875,7590.5078125,.6547243595123291,.6530758738517761,.6177732348442078,.6455923914909363,.6107128262519836,.6409969925880432,.6733258962631226,.6598546504974365
6510,1,1,1,1,1,1,2,775.4171142578125,-1125.538330078125,1329.195556640625,1142.369750976563,840.7223510742188,1034.042724609375,-978.19921875,-1778.671875,.3189140558242798,.2799042463302612,.2864541709423065,.2797849178314209,.2870025634765625,.2799797654151917,.3324015140533447,.2798953354358673
6511,1,1,1,1,1,1,1,-14377.8759765625,-19899.330078125,-18244.13671875,-20666.234375,-16562.1875,-19133.865234375,-2473.792236328125,-1974.746948242188,.2490666210651398,.2728476524353027,.3377162218093872,.3448604643344879,.3311040997505188,.3405640125274658,.2143932729959488,.2348445206880569
6512,1,1,1,1,1,2,2,2633.092041015625,3459.178466796875,-383.9115600585938,83.55254364013672,-408.421630859375,1.900924682617188,4217.40185546875,4431.3232421875,.1821676045656204,.1495932340621948,.1511175483465195,.1702567487955093,.1545491963624954,.1850815415382385,.1955085694789886,.132604718208313
6513,1,1,1,1,1,2,2,134346.171875,125647.2890625,174642.953125,169301.71875,174320.65625,169097.984375,113185.2578125,113075.2734375,.7843728065490723,.6356779932975769,.7587889432907104,.6767945289611816,.7476835250854492,.6573366522789001,.799422025680542,.6205503940582275
6514,1,1,1,1,1,2,2,688.549072265625,3701.291015625,-12465.6328125,-9132.1015625,-12156.59375,-8852.08203125,7596.16455078125,7397.17333984375,.4420196413993835,.4612432718276978,.4327274858951569,.4287969768047333,.4335821270942688,.4155632257461548,.4460622668266296,.4840871393680573
6515,1,1,1,1,1,1,2,215.7931213378906,2094.300048828125,-619.9890747070313,-1609.960205078125,-1020.14208984375,-1617.930541992188,2914.8251953125,3161.088134765625,.6415491700172424,.7234569191932678,.6881866455078125,.6904482841491699,.6763178706169128,.6673550009727478,.6268541216850281,.7503705620765686
6516,1,1,1,1,1,1,2,28967.390625,28625.2265625,29294.447265625,26331.904296875,28963.482421875,26226.583984375,29009.744140625,29285.677734375,.3523651361465454,.2969018816947937,.3233494758605957,.3066823184490204,.320658802986145,.301401823759079,.3657658994197845,.2935522198677063
6517,1,1,1,1,1,1,2,8592.9423828125,14088.1806640625,7499.46044921875,5256.18359375,6689.96533203125,5031.10400390625,12438.4267578125,16631.703125,.4267468452453613,.4888021051883698,.4739460647106171,.4871639609336853,.4708092212677002,.4716865122318268,.408123791217804,.4956050217151642
6518,1,1,1,1,1,1,1,-14279.9921875,-17522.228515625,-18428.869140625,-18292.884765625,-17186.939453125,-16998.75390625,-1462.297973632813,489.9815673828125,.3990850150585175,.3452703654766083,.3908418416976929,.3801046013832092,.3934201300144196,.3880859613418579,.4014793038368225,.3212417960166931
6519,1,1,1,1,1,1,2,-1623.6640625,-763.8919677734375,-2341.115478515625,-5234.53369140625,-2457.46875,-5175.57470703125,624.8367309570313,523.6058959960938,.2565942406654358,.2005799263715744,.296710342168808,.3123624622821808,.3028309047222137,.3284179866313934,.2370522022247314,.133147120475769
6520,1,1,1,1,1,2,1,15100.2265625,12757.05859375,12030.12890625,12608.291015625,12530.7314453125,14619.2998046875,16712.41796875,16234.142578125,.5705201625823975,.6124723553657532,.6387879848480225,.6595242023468018,.6376740336418152,.6577649116516113,.5393156409263611,.5870537757873535
6521,1,1,1,1,1,1,2,-1802.877075195313,-1387.958618164063,-1524.384887695313,-1007.561706542969,-1059.044189453125,-917.4061279296875,-2767.6787109375,-1497.508911132813,.3457344174385071,.2913366556167603,.3038724660873413,.2948563396930695,.3111825883388519,.3051291108131409,.3603378236293793,.2854873538017273
6522,1,1,1,1,1,1,1,65108.234375,78180.1484375,73694.3359375,79995.7421875,73061.9609375,79266.1015625,39926.4765625,35744.9375,.7943634390830994,.8010448217391968,.6972482800483704,.741890013217926,.6907820105552673,.7322341203689575,.8381423354148865,.8396621346473694
6523,1,1,1,1,1,1,2,12669.8603515625,6885.365234375,14687.533203125,16889.083984375,15663.681640625,17174.541015625,6652.8740234375,4004.39990234375,.733828067779541,.3289017677307129,.4323191940784454,.3899598717689514,.4211891889572144,.3709084689617157,.8659656643867493,.3026819825172424
6524,1,1,1,1,1,1,2,17985.501953125,16846.501953125,18154.37890625,13097.9619140625,18131.7890625,13167.99609375,18121.876953125,17926.041015625,.4155235588550568,.4622268974781036,.4560085535049438,.4614261090755463,.4501512348651886,.4484156966209412,.4008880853652954,.4676294326782227
6525,1,1,1,1,1,1,1,89969.7421875,95460.2578125,90648.4296875,95883.1328125,89706.9765625,94936.8359375,91186.65625,85576.5703125,.7598713040351868,.771892786026001,.7671209573745728,.8068420886993408,.7582813501358032,.7957679629325867,.7605432868003845,.7584937810897827
6526,1,1,1,1,1,2,2,12563.771484375,12337.0458984375,7891.81494140625,9252.931640625,7682.36767578125,8981.98828125,15017.1416015625,13225.23828125,.2685142755508423,.23353011906147,.2674863040447235,.2765223383903503,.265992671251297,.2677065134048462,.2694239020347595,.2133139073848724
6527,1,1,1,1,1,2,1,-1269.64453125,-4656.56201171875,-6308.5048828125,-4865.6923828125,-6248.7265625,-4555.513671875,1376.396728515625,231.3699951171875,.2698878347873688,.2979330122470856,.2210890352725983,.259695440530777,.2229156047105789,.263951301574707,.2918932735919952,.3170039057731628
6528,1,1,1,1,1,2,1,-1315.155639648438,-2993.48388671875,-2780.050048828125,-3084.540771484375,-2741.017333984375,-2968.194580078125,-545.900146484375,-865.2446899414063,.159861296415329,.1727911680936813,.1993541270494461,.2116362899541855,.1970813572406769,.2089462131261826,.1422836780548096,.1525005847215652
6529,1,1,1,1,1,2,1,31013.69921875,36080.9921875,39223.40234375,36047.5546875,39082.33203125,35329.46484375,26702.5625,36862.50390625,.5257028937339783,.4349101185798645,.3924409151077271,.3793304264545441,.3921359181404114,.3803575932979584,.5873374938964844,.4655255675315857
6530,1,1,1,1,1,1,2,4931.16796875,4597.029296875,4963.39404296875,4818.21484375,4597.4453125,4820.40185546875,5013.875,4533.33056640625,.443437248468399,.4509149193763733,.372853696346283,.3880176246166229,.3778060972690582,.3981720507144928,.471176415681839,.4815375208854675
6531,1,1,1,1,1,1,1,8723.8935546875,8497.4638671875,6514.8349609375,8054.54248046875,6751.4951171875,8565.2431640625,16166.0224609375,18849.693359375,.5761435031890869,.5540958046913147,.6370280385017395,.6170008182525635,.6337795257568359,.6184031367301941,.5517835021018982,.5180058479309082
6532,1,1,1,1,1,2,2,7164.7236328125,6362.79443359375,9367.220703125,9411.1083984375,9264.8564453125,9404.1689453125,6008.13330078125,5484.912109375,.6548540592193604,.5713526010513306,.4907479286193848,.4818890988826752,.4886624217033386,.4777882099151611,.731252133846283,.6219838261604309
6533,1,1,1,1,1,2,1,74377.453125,81481.71875,87706.6328125,82184.1484375,87512.84375,81355.6015625,67377.9453125,65064.10546875,.6009539365768433,.6159838438034058,.5597513914108276,.5396849513053894,.5584916472434998,.5361769199371338,.6203497648239136,.6607723832130432
6534,1,1,1,1,1,2,1,18876.140625,24830.919921875,28126.15625,25274.19140625,28089.37890625,25183.08203125,14018.70703125,14470.4912109375,.4324439167976379,.4261042177677155,.3259960412979126,.3657104969024658,.3232199549674988,.3629296720027924,.482414186000824,.4615584015846252
6535,1,1,1,1,1,2,1,2867.439208984375,-6594.33447265625,4684.466796875,-6831.75146484375,4447.2998046875,-7860.46533203125,1913.268920898438,-1045.283447265625,.2612723112106323,.2568306922912598,.1900270730257034,.1613293886184692,.2172994017601013,.1873671114444733,.2862353026866913,.2958143651485443
6536,1,1,1,1,1,1,1,-3510.619873046875,-4139.06494140625,-1879.162231445313,-3926.779296875,-1921.581787109375,-3794.09130859375,-8895.984375,-9100.7373046875,.2707922756671906,.241102010011673,.2726353406906128,.2524594068527222,.2743123471736908,.2552558481693268,.2693045139312744,.2331587225198746
6537,1,1,1,1,1,2,2,9347.69140625,7703.345703125,8864.021484375,8625.193359375,9055.2490234375,8986.25,9601.6796875,7437.86279296875,.5104593634605408,.4611547291278839,.4879953861236572,.4776947796344757,.4867821633815765,.4760191440582275,.5211873650550842,.4527224600315094
6538,1,1,1,1,1,1,2,30860.869140625,34423.33203125,30738.59765625,26852.642578125,30244.794921875,26729.37890625,32421.470703125,36603.609375,.4968922436237335,.4951682388782501,.421649307012558,.4210277795791626,.4162332713603973,.408865362405777,.5309829711914063,.5404708385467529
6539,1,1,1,1,1,2,1,7164.6416015625,8638.080078125,10121.8076171875,8764.1513671875,10214.259765625,9205.3154296875,5611.75439453125,5691.451171875,.3146393299102783,.373896449804306,.297276109457016,.3489948511123657,.2934256196022034,.3444352447986603,.3237795531749725,.390430361032486
6540,1,1,1,1,1,1,2,32713.01953125,26405.875,36055.39453125,41135.50390625,37055.8125,41404.5546875,23188.9296875,22163.896484375,.618685245513916,.5496476888656616,.5955110788345337,.5743229985237122,.5935354828834534,.5718545913696289,.6293148398399353,.5370560884475708
6541,1,1,1,1,1,2,1,385299.75,297174.875,324375.5,296285.3125,323934.53125,294428.625,417292.71875,317966.71875,.82139652967453,.9226154088973999,1.063341021537781,1.013623356819153,1.048700332641602,.9933028817176819,.7139196991920471,.8829448819160461
6542,1,1,1,1,1,1,2,88463.7578125,81956.5234375,88099.1953125,95430.8671875,87423.4921875,95227.84375,92982.5703125,78076.0625,.5844514966011047,.5749248266220093,.5233377814292908,.5376470685005188,.5236535668373108,.5321516394615173,.6101478934288025,.5974664688110352
6543,1,1,1,1,1,1,2,34682.26171875,36620.33203125,32458.052734375,28615.689453125,32619.771484375,28717.74609375,43154.73828125,38925.5859375,.546403706073761,.5236932039260864,.4945411086082458,.5287087559700012,.4970141351222992,.5311435461044312,.5672783255577087,.5200135707855225
6544,1,1,1,1,1,1,1,7823.20361328125,9951.0185546875,9639.63671875,10009.623046875,10288.986328125,10740.1728515625,2270.85888671875,8581.29296875,.4179857969284058,.4707201719284058,.3609505295753479,.3756580054759979,.3626850247383118,.3759373128414154,.4413588047027588,.5239132642745972
6545,1,1,1,1,1,1,2,2458.873779296875,1034.228515625,3051.753173828125,3695.573486328125,2559.908203125,3673.8583984375,643.0249633789063,267.7892456054688,.4411484003067017,.4424474239349365,.3932878971099854,.397112637758255,.3912415206432343,.3924192488193512,.4622416794300079,.4691020548343658
6546,1,1,1,1,1,2,1,-4321.0888671875,-9701.38671875,-14446.044921875,-10178.0595703125,-14142.8115234375,-8811.1845703125,995.7987670898438,1439.695922851563,.4199087917804718,.4600285887718201,.3533974885940552,.3944359421730042,.350378155708313,.3921884298324585,.451505571603775,.4981012046337128
6547,1,1,1,1,1,1,2,17101.6640625,20631.4765625,18170.2578125,21828.890625,18980.390625,21972.490234375,14307.9033203125,20286.634765625,.5526894330978394,.6217783689498901,.4970837533473969,.4644328653812408,.4970363080501556,.4619846642017365,.5762113332748413,.7090094685554504
6548,1,1,1,1,1,1,1,35620.49609375,35596.3828125,34399.625,35655.890625,34385.40234375,35571.91796875,40898.1171875,34205.55859375,.5793830156326294,.5108444094657898,.4758576154708862,.4532845616340637,.4747713506221771,.4519876539707184,.6235973834991455,.5438754558563232
6549,1,1,1,1,1,2,2,182.3724517822266,106.0344085693359,-6068.75146484375,-5820.1240234375,-5797.44140625,-5580.7275390625,3465.005859375,1812.705688476563,.4495834708213806,.4071411192417145,.3888946771621704,.3874576985836029,.3914756178855896,.386064738035202,.476860523223877,.4184679985046387
6550,1,1,1,1,1,1,1,14276.4853515625,15342.5185546875,15718.7109375,15533.7998046875,16311.462890625,15756.5546875,10172.953125,10871.7763671875,.6269355416297913,.6659549474716187,.5656608939170837,.5671098828315735,.5621060729026794,.5652985572814941,.6543358564376831,.7224444150924683
6551,1,1,1,1,1,1,2,14187.1572265625,13452.11328125,15003.57421875,16475.75390625,16174.67578125,16688.486328125,12095.0927734375,12581.3369140625,.2206373363733292,.1816963404417038,.2680594921112061,.2154967933893204,.2691456079483032,.2233545482158661,.2001351863145828,.160160630941391
6552,1,1,1,1,1,2,2,-72.43611145019531,2408.73291015625,-14298.421875,-11838.76953125,-14146.06640625,-11707.6962890625,7398.01220703125,6511.86376953125,.3486256897449493,.3036892712116241,.4327815473079681,.4243122041225433,.4224107563495636,.3918234407901764,.3127788007259369,.2499269396066666
6553,1,1,1,1,1,2,2,-1971.263793945313,-1969.045043945313,-7445.9541015625,-8135.08642578125,-7309.337890625,-8028.78271484375,903.6434326171875,-193.2899627685547,.4341857135295868,.3867035508155823,.3507743179798126,.344588041305542,.3508891463279724,.3419367671012878,.4726750552654266,.4108134806156158
6554,1,1,1,1,1,1,1,90089.078125,93834.828125,94031.421875,93864.2421875,93841.7734375,93438.4765625,80802.8828125,93147.359375,.5859447121620178,.6125781536102295,.6001623868942261,.6221316456794739,.5927098989486694,.6111435294151306,.5830853581428528,.6133832335472107
6555,1,1,1,1,1,1,2,89235.03125,79421.5625,89335.1171875,96431.4609375,88287.1171875,96160.3515625,92287.0390625,74522.890625,.5889992713928223,.6153510808944702,.4762153625488281,.4803436696529388,.4836245179176331,.4893594980239868,.633536159992218,.6859572529792786
6556,1,1,1,1,1,1,2,306.1280517578125,30.16959762573242,205.0835723876953,-1271.674682617188,545.9879150390625,-1124.91162109375,643.0249633789063,405.0870361328125,.4742891788482666,.4648100435733795,.4168893098831177,.419102281332016,.4158763289451599,.4202254116535187,.4989775121212006,.4894502758979797
